上櫃股票行情(含等價、零股、盤後、鉅額交易)
Data Date:106/07/05
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後賣價,發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
"006201","元大富櫃50","12.19","-0.13 ","12.34","12.34","12.19","12.23","11,000","134,520","11","12.21","12.32","22,446,000","12.19","13.40","10.98"
"00679B","元大美債20年","39.47","0.00 ","39.47","39.51","39.47","39.48","1,340,000","52,900,650","25","39.47","39.48","646,192,000","39.47","43.41","35.53"
"00687B","國泰20年美債","40.85","0.00 ","40.88","40.88","40.85","40.86","601,000","24,555,880","7","40.84","40.85","127,287,000","40.85","44.93","36.77"
"00694B","富邦美債1-3","40.43","-0.03 ","40.44","40.44","40.43","40.44","1,551,000","62,722,430","13","40.41","40.44","4,576,000","40.43","44.47","36.39"
"00695B","富邦美債7-10","40.01","+0.01","40.01","40.01","40.01","40.01","1,300,000","52,013,000","10","39.96","40.03","5,186,000","40.01","44.01","36.01"
"00696B","富邦美債20年","40.26","+0.04","40.28","40.30","40.26","40.30","1,400,000","56,416,500","11","40.25","40.28","4,681,000","40.26","44.28","36.24"
"00697B","元大美債7-10","39.54","-0.01 ","39.53","39.57","39.53","39.56","1,411,000","55,815,810","22","39.54","39.56","14,712,000","39.54","43.49","35.59"
"1258","其祥-KY","37.85","-0.20 ","37.90","37.90","37.80","37.88","11,000","416,650","6","37.85","37.90","36,816,458","37.85","41.60","34.10"
"1259","安心","97.00","+0.40","95.00","97.00","94.70","95.21","15,155","1,442,873","20","97.00","97.40","32,389,500","97.00","106.50","87.30"
"1264","德麥","235.50","-1.00 ","238.00","245.50","235.00","238.73","163,113","38,940,331","185","235.50","237.50","33,695,970","235.50","259.00","212.00"
"1333","恩得利","3.85","-0.10 ","3.73","3.85","3.73","3.82","29,600","113,098","10","3.85","3.95","61,515,375","3.85","4.23","3.47"
"1336","台翰","17.25","-0.25 ","17.50","17.60","17.15","17.34","691,500","11,990,450","260","17.25","17.30","62,753,230","17.25","18.95","15.55"
"1565","精華","634.00","-4.00 ","642.00","642.00","632.00","635.69","138,040","87,750,440","140","633.00","634.00","50,416,516","634.00","697.00","571.00"
"1566","捷邦","17.80","0.00 ","17.80","17.85","17.75","17.81","20,010","356,371","24","17.85","17.90","66,467,028","17.80","19.55","16.05"
"1569","濱川","37.75","+0.30","37.70","37.75","37.20","37.60","350,479","13,178,274","268","37.75","37.80","100,534,704","37.75","41.50","34.00"
"1570","力肯","14.80","+0.05","14.85","14.85","14.65","14.75","43,322","639,119","29","14.70","14.80","51,500,839","14.80","16.25","13.35"
"1580","新麥","178.00","-2.00 ","176.00","179.00","176.00","177.64","53,582","9,518,096","60","178.00","178.50","48,531,634","178.00","195.50","160.50"
"1584","精剛","12.55","+0.25","12.35","12.65","12.35","12.51","900,419","11,264,984","349","12.55","12.60","82,470,533","12.55","13.80","11.30"
