上櫃股票行情(含等價、零股、盤後、鉅額交易)
Data Date:106/07/27
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後賣價,發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
"006201","元大富櫃50","13.37","+0.02","13.40","13.40","13.35","13.38","54,119","724,221","28","13.35","13.40","22,446,000","13.37","14.70","12.04"
"00679B","元大美債20年","38.90","-0.12 ","39.04","39.04","38.87","38.95","2,561,000","99,757,400","88","38.89","38.90","641,192,000","38.90","42.79","35.01"
"00687B","國泰20年美債","40.30","-0.06 ","40.36","40.40","40.30","40.36","294,000","11,866,700","13","40.26","40.32","122,787,000","40.30","44.33","36.27"
"00694B","富邦美債1-3","40.07","-0.24 ","40.12","40.22","40.04","40.09","2,145,000","85,994,090","30","40.05","40.09","5,576,000","40.07","44.07","36.07"
"00695B","富邦美債7-10","39.76","-0.15 ","39.85","39.86","39.76","39.84","1,055,000","42,027,040","18","39.74","39.81","6,186,000","39.76","43.73","35.79"
"00696B","富邦美債20年","39.71","-0.12 ","39.69","39.82","39.69","39.72","2,271,000","90,204,140","26","39.65","39.71","4,681,000","39.71","43.68","35.74"
"00697B","元大美債7-10","39.31","-0.19 ","39.46","39.48","39.31","39.40","1,902,000","74,936,830","43","39.31","39.34","14,712,000","39.31","43.24","35.38"
"1258","其祥-KY","35.65","除息 ","35.40","35.95","35.40","35.75","27,000","965,250","22","35.65","35.90","36,816,458","35.65","39.20","32.10"
"1259","安心","92.40","-2.40 ","94.60","94.60","92.40","92.79","18,332","1,701,007","26","92.40","93.00","32,389,500","92.40","101.50","83.20"
"1264","德麥","227.50","+1.50","226.00","228.00","226.00","226.68","19,000","4,307,000","29","228.00","228.50","33,695,970","227.50","250.00","205.00"
"1333","恩得利","3.89","+0.01","4.15","4.15","3.89","3.93","8,001","31,404","5","3.89","3.98","61,515,375","3.89","4.27","3.51"
"1336","台翰","17.35","+0.25","17.10","17.75","17.00","17.45","1,293,248","22,563,826","475","17.35","17.45","62,753,230","17.35","19.05","15.65"
"1565","精華","612.00","-8.00 ","623.00","625.00","608.00","613.72","335,238","205,741,560","330","612.00","613.00","50,416,516","612.00","673.00","551.00"
"1566","捷邦","17.15","除息 ","17.15","17.25","17.15","17.18","86,001","1,477,467","59","17.15","17.25","66,467,028","17.15","18.85","15.45"
"1569","濱川","44.30","+0.30","44.20","45.00","43.80","44.41","2,907,000","129,094,647","1,544","44.25","44.30","100,534,704","44.30","48.70","39.90"
"1570","力肯","14.90","0.00 ","14.80","15.05","14.80","14.99","204,000","3,057,250","87","14.90","15.00","51,500,839","14.90","16.35","13.45"
"1580","新麥","177.00","+3.50","174.00","177.00","174.00","175.81","165,611","29,115,647","150","176.50","177.00","48,531,634","177.00","194.50","159.50"
"1584","精剛","12.75","0.00 ","12.85","12.85","12.65","12.74","549,500","7,000,949","167","12.70","12.75","82,470,533","12.75","14.00","11.50"
"1586","和勤","28.65","0.00 ","28.50","28.65","28.35","28.50","911,731","25,980,146","118","28.60","28.65","70,160,118","28.65","31.50","25.80"
"1591","駿吉-KY","27.90","-0.05 ","28.00","28.10","27.70","27.95","69,000","1,928,700","25","27.70","27.95","30,149,825","27.90","30.65","25.15"
"1593","祺驊","41.05","+0.45","40.80","41.05","40.80","40.95","26,560","1,087,660","23","40.95","41.05","30,300,560","41.05","45.15","36.95"
"1595","川寶","68.30","+6.20","62.10","68.30","62.10","67.26","1,469,460","98,837,692","752","68.30","0.00","40,621,820","68.30","75.10","61.50"
"1597","直得","56.90","除息 ","58.00","58.30","56.50","57.25","1,493,230","85,489,162","1,059","56.90","57.10","62,045,489","56.90","62.50","51.30"
"1599","宏佳騰","51.50","0.00 ","51.10","51.60","51.10","51.45","45,567","2,344,429","35","51.40","51.50","51,727,599","51.50","56.60","46.35"
"1742","台蠟","10.90","0.00 ","10.95","11.05","10.85","10.96","60,000","657,400","32","10.90","11.00","72,240,524","10.90","11.95","9.81"
"1752","南光","39.90","0.00 ","39.90","40.15","39.70","39.91","65,615","2,618,584","51","39.85","39.95","100,988,472","39.90","43.85","35.95"
"1777","生泰","87.20","除息 ","84.50","87.30","84.50","86.08","89,020","7,663,112","64","86.50","87.20","30,059,550","87.20","95.90","78.50"
"1781","合世","14.80","-0.10 ","14.90","14.95","14.75","14.81","26,842","397,574","23","14.80","14.90","47,407,605","14.80","16.25","13.35"
"1784","訊聯","30.20","+0.70","29.90","30.30","29.65","30.00","408,635","12,258,562","304","30.20","30.25","49,688,924","30.20","33.20","27.20"
"1785","光洋科","12.80","+0.15","12.70","12.85","12.70","12.74","872,111","11,113,791","275","12.75","12.80","405,532,346","12.80","14.05","11.55"
"1787","福盈科","22.90","0.00 ","22.75","22.90","22.75","22.88","76,000","1,738,850","35","22.90","22.95","72,004,504","22.90","25.15","20.65"
"1788","杏昌","93.30","+0.50","93.00","93.30","93.00","93.07","11,000","1,023,800","10","93.10","93.30","35,000,000","93.30","102.50","84.00"
"1795","美時","53.60","-0.50 ","54.20","54.40","53.50","53.90","233,000","12,559,700","188","53.60","53.80","238,491,744","53.60","58.90","48.25"
"1799","易威","24.45","+0.10","24.50","24.65","24.25","24.42","93,492","2,283,205","69","24.40","24.50","83,902,678","24.45","26.85","22.05"
"1813","寶利徠","22.20","-0.30 ","22.40","22.50","22.20","22.32","12,000","267,850","8","22.25","22.50","46,635,510","22.20","24.40","20.00"
"1815","富喬","14.35","-0.05 ","14.45","14.50","14.30","14.38","2,890,279","41,561,709","697","14.35","14.40","437,259,726","14.35","15.75","12.95"
"2035","唐榮"," ---","--- ","---","---","---","46.00","0","0","0","46.15","47.00","350,000,000","46.15","50.70","41.55"
"2061","風青","11.15","-0.40 ","11.40","11.70","11.05","11.30","1,137,393","12,851,561","401","11.15","11.30","62,075,076","11.15","12.25","10.05"
"2063","世鎧","27.60","0.00 ","27.50","27.60","27.50","27.55","19,352","533,180","9","27.50","27.60","45,000,000","27.60","30.35","24.85"
"2064","晉椿","17.50","-0.10 ","17.50","17.50","17.50","17.50","1,000","17,500","1","17.45","17.55","70,000,000","17.50","19.25","15.75"
"2065","世豐","33.95","+0.15","34.00","34.00","33.85","33.97","38,000","1,290,700","19","33.90","34.00","32,679,220","33.95","37.30","30.60"
"2066","世德","102.00","+1.50","100.50","102.00","100.50","101.29","12,100","1,225,600","15","100.50","102.00","36,502,870","102.00","112.00","91.80"
"2067","嘉鋼","12.00","-0.10 ","12.10","12.10","12.00","12.06","26,000","313,450","11","12.00","12.20","36,866,177","12.00","13.20","10.80"
"2221","大甲","25.30","-0.15 ","25.45","25.55","25.25","25.37","146,092","3,705,816","115","25.30","25.40","42,425,000","25.30","27.80","22.80"
"2230","泰茂","13.85","-0.05 ","14.10","14.10","13.85","13.98","48,003","670,941","31","13.85","14.00","39,617,338","13.85","15.20","12.50"
"2233","宇隆","104.00","+1.00","104.00","105.00","103.50","103.99","760,310","79,066,740","480","104.00","104.50","49,214,766","104.00","114.00","93.60"
"2235","謚源","116.00","0.00 ","115.00","116.00","115.00","115.25","4,000","461,000","4","115.00","116.00","31,878,000","116.00","127.50","104.50"
"2596","綠意","17.75","0.00 ","17.85","17.85","17.75","17.79","43,000","764,850","22","17.75","17.80","97,381,229","17.75","19.50","16.00"
"2640","大車隊","49.50","+0.05","49.45","49.55","49.40","49.49","32,549","1,610,750","31","49.45","49.55","46,435,644","49.50","54.40","44.55"
"2641","正德","7.57","+0.03","7.51","7.58","7.50","7.53","227,000","1,708,550","70","7.52","7.57","185,011,535","7.57","8.32","6.82"
"2643","捷迅","38.25","+0.25","37.90","38.25","37.90","38.17","8,000","305,350","7","38.25","38.30","26,230,000","38.25","42.05","34.45"
"2718","晶悅"," ---","--- ","---","---","---","22.80","0","0","0","21.25","23.40","22,576,000","22.80","25.05","20.55"
"2719","燦星旅","11.60","-0.10 ","11.60","11.70","11.60","11.64","10,165","118,297","10","11.55","11.65","36,292,000","11.60","12.75","10.45"
"2726","雅茗-KY","103.00","+0.50","102.50","104.00","102.00","102.82","230,000","23,648,500","172","102.50","103.00","30,791,354","103.00","113.00","92.70"
"2729","瓦城","252.50","-0.50 ","252.00","252.50","251.00","251.64","16,057","4,040,535","13","251.00","252.50","23,266,000","252.50","277.50","227.50"
"2732","六角","86.20","+1.50","85.10","87.60","85.10","86.55","332,510","28,778,412","239","86.20","86.50","33,760,633","86.20","94.80","77.60"
"2734","易飛網","28.10","+0.60","27.10","28.30","27.05","27.91","329,095","9,185,318","175","27.75","28.10","30,259,760","28.10","30.90","25.30"
"2736","高野","18.25","0.00 ","18.65","18.65","18.10","18.26","10,000","182,550","9","18.10","18.35","48,992,383","18.25","20.05","16.45"
"2740","天蔥","24.00","+0.95","23.10","24.20","22.50","23.69","16,000","379,100","14","23.50","24.00","15,978,196","24.00","26.40","21.60"
"2916","滿心"," ---","--- ","---","---","---","15.60","0","0","0","15.35","15.65","54,626,878","15.40","16.90","13.90"
"2924","東凌-KY","56.30","0.00 ","56.10","56.40","56.10","56.25","199,000","11,193,500","61","56.30","57.20","34,005,174","56.30","61.90","50.70"
"2926","誠品生活","147.50","0.00 ","148.00","148.00","147.50","147.67","9,090","1,342,365","11","147.00","148.00","47,389,650","147.50","162.00","133.00"
"2928","紅馬-KY","103.50","+1.00","105.00","107.00","103.50","104.69","295,001","30,884,602","239","103.50","104.00","47,301,154","103.50","113.50","93.20"
"2937","集雅社","23.00","+0.15","22.70","24.10","22.70","23.54","90,000","2,118,950","68","22.95","23.20","32,860,000","23.00","25.30","20.70"
"3064","泰偉","15.85","+0.65","15.50","16.30","15.50","16.10","35,066","564,679","28","15.80","15.85","72,105,141","15.85","17.40","14.30"
"3066","李洲","6.93","-0.12 ","6.35","7.00","6.35","6.52","137,000","892,880","59","6.72","6.96","83,070,612","6.93","7.62","6.24"
"3067","全域","11.90","+0.15","11.90","11.95","11.90","11.91","5,000","59,550","4","11.75","11.95","29,025,240","11.90","13.05","10.75"
"3068","美磊","69.20","+3.70","66.20","69.20","65.90","68.09","1,906,504","129,819,870","1,408","69.20","69.30","85,008,404","69.20","76.10","62.30"
"3071","協禧","12.35","+0.15","12.25","12.50","12.25","12.34","216,985","2,678,615","104","12.30","12.35","146,067,876","12.35","13.55","11.15"
"3073","普格","9.39","+0.01","9.38","9.50","9.38","9.40","34,140","320,949","14","9.32","9.39","46,463,665","9.39","10.30","8.46"
"3078","僑威","26.75","除息 ","26.65","26.80","26.55","26.69","2,327,216","62,104,998","678","26.70","26.75","227,391,064","26.75","29.40","24.10"
"3081","聯亞","435.00","+22.00","418.50","435.00","416.50","427.17","3,025,771","1,292,503,614","2,708","434.50","435.00","90,589,677","435.00","478.50","391.50"
"3083","網龍","42.45","+0.35","42.80","42.85","42.35","42.59","232,185","9,888,157","197","42.40","42.45","85,704,358","42.45","46.65","38.25"
"3085","新零售","34.10","+0.90","33.60","35.20","33.40","34.27","533,245","18,273,480","329","34.00","34.15","102,081,713","34.10","37.50","30.70"
"3086","華義","13.85","-1.30 ","14.25","14.55","13.85","14.29","45,053","644,018","42","13.80","15.00","31,166,127","13.85","15.20","12.50"
"3088","艾訊","56.80","除息 ","56.20","57.70","56.10","56.67","2,078,884","117,808,398","999","56.80","57.00","79,031,034","56.80","62.40","51.20"
"3089","遠昇","8.01","-0.01 ","8.01","8.01","8.01","8.01","11,000","88,110","6","8.01","8.20","93,890,463","8.01","8.81","7.21"
"3092","鴻碩","53.60","-0.70 ","54.30","54.70","53.00","53.52","2,243,500","120,061,500","1,471","53.60","53.70","63,471,690","53.60","58.90","48.25"
"3093","港建"," ---","--- ","---","---","---","30.28","0","0","0","30.05","31.80","36,288,894","31.00","34.10","27.90"
"3095","及成","2.30","-0.08 ","2.38","2.38","2.30","2.32","10,498","24,358","9","2.31","2.37","109,276,321","2.30","2.52","2.07"
"3105","穩懋","178.00","-0.50 ","179.50","180.50","178.00","178.74","2,813,299","502,853,366","2,218","178.00","178.50","402,666,384","178.00","195.50","160.50"
