上櫃股票行情(含等價、零股、盤後、鉅額交易)
Data Date:106/07/20
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後賣價,發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
"006201","元大富櫃50","13.17","-0.06 ","13.24","13.26","13.13","13.17","47,100","620,092","26","13.17","13.20","22,446,000","13.17","14.48","11.86"
"00679B","元大美債20年","39.51","+0.11","39.43","39.53","39.43","39.51","1,863,000","73,612,580","29","39.50","39.51","641,192,000","39.51","43.46","35.56"
"00687B","國泰20年美債","40.85","+0.11","40.74","40.86","40.74","40.81","851,000","34,730,710","19","40.86","40.89","124,287,000","40.85","44.93","36.77"
"00694B","富邦美債1-3","40.42","+0.07","40.36","40.46","40.36","40.41","2,332,000","94,241,640","31","40.41","40.43","5,076,000","40.42","44.46","36.38"
"00695B","富邦美債7-10","40.18","+0.11","40.12","40.21","40.12","40.17","2,280,000","91,584,200","28","40.18","40.20","6,186,000","40.18","44.19","36.17"
"00696B","富邦美債20年","40.37","+0.17","40.30","40.37","40.27","40.32","2,253,000","90,843,210","29","40.35","40.39","4,681,000","40.37","44.40","36.34"
"00697B","元大美債7-10","39.71","+0.07","39.70","39.73","39.70","39.72","1,831,000","72,727,000","32","39.71","39.75","14,712,000","39.71","43.68","35.74"
"1258","其祥-KY","37.40","+0.10","37.30","37.40","37.30","37.36","11,000","411,000","11","37.35","37.40","36,816,458","37.40","41.10","33.70"
"1259","安心","92.80","-0.50 ","92.40","93.30","92.00","92.34","37,101","3,426,081","37","92.10","92.90","32,389,500","92.80","102.00","83.60"
"1264","德麥","234.50","+1.00","235.50","236.00","234.00","235.24","61,540","14,476,940","68","234.50","236.00","33,695,970","234.50","257.50","211.50"
"1333","恩得利","3.95","+0.20","4.03","4.03","3.92","3.94","10,601","41,753","16","3.77","3.95","61,515,375","3.95","4.34","3.56"
"1336","台翰","17.25","-0.15 ","17.35","17.60","17.25","17.39","416,000","7,233,900","154","17.25","17.40","62,753,230","17.25","18.95","15.55"
"1565","精華","631.00","-9.00 ","640.00","640.00","631.00","634.71","140,225","89,001,675","143","631.00","637.00","50,416,516","631.00","694.00","568.00"
"1566","捷邦","17.70","-0.15 ","17.80","17.85","17.65","17.73","142,007","2,517,869","84","17.70","17.80","66,467,028","17.70","19.45","15.95"
"1569","濱川","43.30","-1.40 ","44.50","44.90","42.60","43.78","4,148,164","181,594,558","2,544","43.20","43.30","100,534,704","43.30","47.60","39.00"
"1570","力肯","14.70","-0.10 ","14.70","14.85","14.50","14.63","62,000","907,250","38","14.50","14.70","51,500,839","14.70","16.15","13.25"
"1580","新麥","178.00","+4.00","174.00","178.50","174.00","176.30","130,260","22,965,020","120","177.00","178.50","48,531,634","178.00","195.50","160.50"
"1584","精剛","12.70","+0.10","12.65","12.80","12.60","12.70","392,278","4,981,100","134","12.65","12.70","82,470,533","12.70","13.95","11.45"
"1586","和勤","27.35","-0.60 ","28.00","28.00","27.05","27.47","1,874,426","51,484,308","720","27.35","27.50","70,160,118","27.35","30.05","24.65"
